Time_s,Sensor2_EMG1,Sensor1_EMG1,Sensor6_EMG1,Sensor13_EMG1,Sensor3_EMG1,Sensor4_EMG1,Sensor5_EMG1,Sensor7_EMG1,Sensor8_EMG1,Sensor9_EMG1,Sensor10_EMG1,Sensor11_EMG1,Sensor12_EMG1,Sensor14_EMG1
0.398885350318471,0.061458351057745,0.161476036279556,0.149911216179497,0.10871182517186,0.0802927404228654,0.115490605518869,0.10654764028582,0.0882945476788367,0.140756304111197,0.113093897181184,0.103757742531139,0.108137142413308,0.206870887924656,0.0754306695443674
0.414808917197452,0.0630084483532704,0.162165401125344,0.149191919995678,0.107834657634731,0.0829401608218685,0.117635898993614,0.106720813757218,0.0847881239534909,0.140958343394653,0.113154508634884,0.104771830086655,0.108048129387587,0.204947913973557,0.0738665196423118
0.430732484076433,0.0676519995796822,0.163523932873772,0.152470717268679,0.106575266548099,0.0830565117096844,0.117906938987117,0.105441536784996,0.0839066116633303,0.141525705445755,0.112738346120671,0.104780469857585,0.108010700590019,0.204076488719177,0.0731060884780704
0.446656050955414,0.0678428246164493,0.163701358514415,0.154243446668605,0.103295979953527,0.083057322959392,0.117974703704383,0.106354519023776,0.0837648506700275,0.141791573751113,0.112339837154477,0.104382000450496,0.109383129324478,0.204546239365954,0.0725671533566272
0.462579617834395,0.0676921295967874,0.165495215981292,0.154130688035164,0.10327049415392,0.0828697547578474,0.118931649945957,0.104320616750194,0.0844078569157461,0.143151053518597,0.112217422359536,0.104113947269109,0.110799349788049,0.204337558720021,0.0728084843220808
0.478503184713376,0.0676540395997167,0.17600170639825,0.153485107801206,0.100976411865099,0.0794530874509656,0.117068926978195,0.104548295310905,0.0832526696107056,0.158643139571334,0.111065473393575,0.101591030906485,0.110942343708644,0.203026613523973,0.0725963486036508
0.494426751592357,0.0676194866297747,0.175983913625657,0.152467219727636,0.100201488665355,0.0794060918190855,0.116860822929484,0.103267240433086,0.0822308529598751,0.158641766899868,0.108712870689943,0.101555850012372,0.110842172877549,0.201452141577385,0.0707128715575452
0.510350318471338,0.0678468044438484,0.175844873505713,0.148666332207172,0.0999732195359748,0.0793920443166242,0.116843410129662,0.103399898065308,0.0814899804762716,0.158594684846375,0.107998941924581,0.101540604293804,0.110614027532988,0.199836472501446,0.0704668113995404
0.526273885350318,0.0678455890782748,0.176138790549939,0.146583364837468,0.097487611470256,0.0793879908143559,0.117074769456708,0.103336237826426,0.0803123736316299,0.158519544256951,0.107806568531307,0.101471661319057,0.111220728831889,0.198291220171685,0.0694779796246828
0.542197452229299,0.06776347575356,0.177310398402739,0.145938120774833,0.0940498580805874,0.0792626807021993,0.116431585500198,0.103662992402427,0.0806703930872098,0.1584758293737,0.107640178143262,0.101443555588775,0.111865221058961,0.197434075898742,0.0692196504147168
0.55812101910828,0.0669614030486925,0.168661676963958,0.145860449409701,0.0937205816868022,0.079166612522069,0.118559470349069,0.108634939975745,0.0806743413003036,0.149873508911654,0.10410893697836,0.0993607850860338,0.117426021838184,0.197128336308865,0.068997354042154
0.574044585987261,0.0669352719751081,0.168967454494785,0.146131544366413,0.0934556791716128,0.0791741807962666,0.11869219707643,0.10795997858695,0.0807051623167451,0.150453061251171,0.0970974775397733,0.0992341686958679,0.117165269613732,0.195856504226571,0.0689332926633106
0.589968152866242,0.0669502977299773,0.171469892047942,0.146902404167116,0.0932964090936037,0.0791805840752256,0.118648281433768,0.106212550939038,0.0790710322594739,0.153480739021354,0.0983328808150395,0.0991082355371697,0.116723171656353,0.189328498921468,0.068412841284095
0.605891719745223,0.0668604476026686,0.179020992196556,0.145004313447916,0.0929116145642045,0.0791547921920954,0.11957402004643,0.106294952360769,0.0789907054890105,0.154989196237947,0.106140022796052,0.099105026950193,0.116612865239195,0.187881677105757,0.0683081525276081
0.621815286624204,0.066624232719583,0.180007049287101,0.137961652663058,0.0923307196913238,0.0770623764541805,0.118553843108191,0.105841178238519,0.0788498762889276,0.154990128298678,0.106427534739152,0.0961676594381807,0.116576254894907,0.185967893318493,0.0683806332165808
0.637738853503185,0.06636962210214,0.179101012429431,0.137058531100408,0.0915627610142997,0.0736953739280664,0.1182469821203,0.104912174635455,0.0781530200202384,0.155591670277141,0.107192901122686,0.0928413061834606,0.116911466676642,0.18388657693331,0.0676990110626085
0.653662420382166,0.0614715515371998,0.175888772110026,0.136234932296482,0.0910761454232676,0.0730918033834776,0.119003040468704,0.106230736856936,0.0785505942391524,0.153295142975632,0.108902172397978,0.0915298037887959,0.11772395855613,0.180672268870889,0.0676076453333156
0.669585987261146,0.0610925136378493,0.174733323343766,0.135741660413159,0.0909583899107222,0.0729452628529615,0.118618697312785,0.106510005927647,0.0775671684299845,0.144956389612019,0.11219305616794,0.0914607301524059,0.117391211936945,0.179290821491601,0.0671569256300359
0.685509554140127,0.0605794445266282,0.17746768157823,0.135745838679885,0.0919772295677097,0.0729047810656592,0.118671919072649,0.10829622297244,0.0800409124219859,0.148648708181502,0.140581598663898,0.0914615277498657,0.11732598482695,0.177164866654248,0.065861951178317
